playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
brantmi02,2015,1,CLE,AL,137,529,68,164,45,0,15,84,15,1,60,51,8,2,5,0.379,0.48,0.859,0.318,0.317,0.405,138
brantmi02,2012,1,CLE,AL,149,552,63,159,37,4,6,60,12,9,53,56,12,0,4,0.348,0.402,0.75,0.31,0.319,0.405,108
brantmi02,2009,1,CLE,AL,28,112,10,35,4,0,0,11,4,4,8,19,0,0,0,0.358,0.348,0.707,0.376,0.333,0.418,91
brantmi02,2013,1,CLE,AL,151,556,66,158,26,3,10,73,17,4,40,67,1,4,8,0.332,0.396,0.728,0.304,0.318,0.396,104
brantro01,2013,1,MIA,NL,67,223,11,47,9,0,1,18,0,0,15,53,1,2,3,0.263,0.265,0.528,0.267,0.318,0.396,50
brantro01,2012,1,MIA,NL,31,100,14,29,8,0,3,8,1,1,13,16,2,0,0,0.372,0.46,0.832,0.321,0.319,0.405,130
branyru01,2005,1,MIL,NL,85,202,23,52,11,0,12,31,1,0,39,80,10,0,0,0.378,0.49,0.868,0.364,0.33,0.419,131
branyru01,2008,1,MIL,NL,50,132,24,33,8,0,12,20,1,0,19,42,4,0,1,0.342,0.583,0.925,0.266,0.333,0.416,143
branyru01,2004,1,MIL,NL,51,158,21,37,11,1,11,27,1,0,20,68,0,2,2,0.324,0.525,0.849,0.321,0.335,0.428,119
branyru01,2001,1,CLE,AL,113,315,48,73,16,2,20,54,1,1,38,132,1,3,5,0.316,0.486,0.802,0.315,0.332,0.427,109
branyru01,2003,1,CIN,NL,74,176,22,38,12,0,9,26,0,0,27,69,0,1,1,0.322,0.438,0.759,0.293,0.333,0.422,100
branyru01,2002,1,CLE,AL,50,161,16,33,4,0,8,17,1,2,17,65,0,0,2,0.278,0.379,0.657,0.278,0.331,0.417,75
branyru01,2009,1,SEA,AL,116,431,64,108,21,1,31,76,2,0,58,149,6,9,6,0.347,0.52,0.867,0.3,0.333,0.418,129
branyru01,2010,1,CLE,AL,52,171,24,45,9,0,10,24,0,0,16,49,1,1,1,0.328,0.491,0.819,0.31,0.325,0.403,123
branyru01,2010,2,SEA,AL,57,205,23,44,10,0,15,33,1,0,30,82,2,2,1,0.319,0.483,0.802,0.266,0.325,0.403,118
branyru01,2007,1,SDN,NL,61,122,16,24,5,1,7,19,1,0,21,48,1,2,1,0.322,0.426,0.748,0.25,0.336,0.423,97
branyru01,2006,1,TBA,AL,64,169,23,34,10,0,12,27,2,0,19,62,0,2,2,0.286,0.473,0.76,0.227,0.337,0.432,94
branyru01,2000,1,CLE,AL,67,193,32,46,7,2,16,38,0,0,22,76,1,4,1,0.327,0.544,0.871,0.294,0.345,0.437,119
branyru01,2002,2,CIN,NL,84,217,34,53,9,1,16,39,3,1,34,86,3,2,2,0.349,0.516,0.865,0.316,0.331,0.417,129
braunry02,2009,1,MIL,NL,158,635,113,203,39,6,32,114,20,6,57,121,1,13,3,0.386,0.551,0.937,0.353,0.333,0.418,148
braunry02,2008,1,MIL,NL,151,611,92,174,39,7,37,106,14,4,42,129,4,6,4,0.335,0.553,0.888,0.305,0.333,0.416,134
braunry02,2012,1,MIL,NL,154,598,108,191,36,3,41,112,30,7,63,128,15,11,5,0.391,0.595,0.987,0.346,0.319,0.405,169
braunry02,2007,1,MIL,NL,113,451,91,146,26,6,34,97,15,5,29,112,1,7,5,0.37,0.634,1.004,0.361,0.336,0.423,160
braunry02,2017,1,MIL,NL,104,380,58,102,28,2,17,52,12,4,38,76,2,3,4,0.336,0.487,0.823,0.292,0.324,0.426,118
braunry02,2015,1,MIL,NL,140,506,87,144,27,3,25,84,24,4,54,115,4,4,3,0.356,0.498,0.854,0.322,0.317,0.405,135
braunry02,2013,1,MIL,NL,61,225,30,67,14,2,9,38,4,5,27,56,7,0,1,0.372,0.498,0.869,0.36,0.318,0.396,143
braunry02,2011,1,MIL,NL,150,563,109,187,38,6,33,111,33,6,58,93,2,5,3,0.397,0.597,0.994,0.35,0.321,0.399,173
braunry02,2018,1,MIL,NL,125,405,59,103,25,1,20,64,11,5,34,85,5,2,3,0.313,0.469,0.782,0.274,0.318,0.409,113
braunry02,2014,1,MIL,NL,135,530,68,141,30,6,19,81,11,5,41,113,3,6,3,0.324,0.453,0.777,0.304,0.314,0.386,121
braunry02,2016,1,MIL,NL,135,511,80,156,23,3,30,91,16,5,46,98,10,4,3,0.365,0.538,0.903,0.326,0.322,0.417,142
braunry02,2010,1,MIL,NL,157,619,101,188,45,1,25,103,14,3,56,105,1,6,3,0.365,0.501,0.866,0.331,0.325,0.403,137
bregmal01,2016,1,HOU,AL,49,201,31,53,13,3,8,34,2,0,15,52,0,0,1,0.313,0.478,0.791,0.317,0.322,0.417,112
bregmal01,2018,1,HOU,AL,157,594,105,170,51,1,31,103,10,4,96,85,2,12,3,0.394,0.532,0.926,0.289,0.318,0.409,154
bregmal01,2017,1,HOU,AL,155,556,88,158,39,5,19,71,17,5,55,97,2,7,7,0.352,0.475,0.827,0.311,0.324,0.426,120
bricejo01,2018,1,LAA,AL,46,117,12,28,2,0,5,10,0,1,8,35,0,2,0,0.299,0.385,0.684,0.299,0.318,0.409,88
brignre01,2011,1,TBA,AL,92,249,18,48,4,0,1,15,3,1,10,63,1,1,0,0.227,0.221,0.448,0.254,0.321,0.399,26
brignre01,2010,1,TBA,AL,113,301,39,77,13,1,8,45,3,3,20,77,3,3,2,0.307,0.385,0.692,0.317,0.325,0.403,90
brinsle01,2018,1,MIA,NL,109,382,31,76,10,5,11,42,2,1,17,120,2,4,2,0.24,0.338,0.577,0.257,0.318,0.409,58
britoju01,2004,1,ARI,NL,54,171,17,35,7,0,3,12,1,0,9,41,1,1,2,0.246,0.298,0.544,0.248,0.335,0.428,43
brognri01,1999,1,PHI,NL,157,619,90,172,29,4,24,102,8,5,54,132,7,2,4,0.336,0.454,0.79,0.317,0.345,0.434,102
brognri01,2001,1,ATL,NL,72,206,15,51,9,0,3,21,3,1,14,46,1,1,1,0.297,0.335,0.632,0.304,0.332,0.427,68
brognri01,2000,1,PHI,NL,38,129,12,32,14,0,1,13,1,0,7,28,1,2,1,0.295,0.38,0.675,0.307,0.345,0.437,72
brosisc01,2001,1,NYA,AL,120,428,57,123,25,2,13,49,3,1,34,83,2,5,5,0.343,0.446,0.789,0.326,0.332,0.427,108
brosisc01,1999,1,NYA,AL,133,473,64,117,26,1,17,71,9,3,39,74,2,6,9,0.307,0.414,0.722,0.256,0.345,0.434,84
brosisc01,2000,1,NYA,AL,135,470,57,108,20,0,16,64,0,3,45,73,1,2,2,0.299,0.374,0.673,0.24,0.345,0.437,72
brousbe01,2004,1,CLE,AL,139,418,57,115,28,5,17,82,4,2,52,95,3,12,2,0.37,0.488,0.858,0.318,0.335,0.428,124
brousbe01,2007,1,SEA,AL,99,240,27,66,10,0,7,29,2,0,17,50,2,4,3,0.33,0.404,0.734,0.317,0.336,0.423,94
brousbe01,2002,1,CLE,AL,39,112,10,27,4,0,4,9,0,0,7,25,1,1,0,0.292,0.384,0.676,0.277,0.331,0.417,80
brousbe01,2005,1,CLE,AL,142,466,59,119,30,5,19,68,2,2,32,98,5,4,3,0.307,0.464,0.77,0.284,0.33,0.419,104
brousbe01,2006,2,SEA,AL,56,164,17,39,7,0,8,17,2,0,9,45,2,2,2,0.282,0.427,0.709,0.274,0.337,0.432,83
brousbe01,2006,1,CLE,AL,88,268,44,86,14,0,13,46,0,1,17,58,1,1,2,0.361,0.519,0.88,0.367,0.337,0.432,127
brousbe01,2003,1,CLE,AL,116,386,53,96,21,3,16,55,5,2,32,75,2,5,3,0.312,0.443,0.755,0.268,0.333,0.422,99
brownad01,2002,1,PIT,NL,91,208,20,45,10,2,1,21,10,6,19,34,0,1,1,0.284,0.298,0.582,0.253,0.331,0.417,57
brownad01,2000,1,PIT,NL,104,308,64,97,18,3,4,28,13,1,29,34,1,0,1,0.373,0.432,0.805,0.343,0.345,0.437,107
brownad01,1999,1,PIT,NL,116,226,34,61,5,2,4,17,5,3,33,39,2,1,1,0.364,0.363,0.727,0.31,0.345,0.434,89
brownan02,2013,1,NYN,NL,68,150,16,34,5,0,7,24,1,0,13,44,0,0,0,0.288,0.4,0.688,0.273,0.318,0.396,92
brownan02,2012,1,COL,NL,46,112,14,26,7,0,5,11,2,2,12,34,0,0,2,0.302,0.429,0.73,0.28,0.319,0.405,101
brownbr01,1999,1,PIT,NL,130,341,49,79,20,3,16,58,3,4,22,114,3,4,4,0.283,0.449,0.732,0.293,0.345,0.434,85
brownde02,2001,1,KCA,AL,106,380,39,93,19,0,7,40,5,3,22,81,4,1,2,0.286,0.35,0.636,0.293,0.332,0.427,68
brownde02,2004,1,KCA,AL,59,195,19,49,7,0,4,24,2,2,11,50,0,1,1,0.293,0.349,0.642,0.317,0.335,0.428,69
brownde02,2003,1,KCA,AL,50,132,16,30,7,0,2,14,1,1,8,37,1,2,1,0.28,0.326,0.605,0.298,0.333,0.422,61
browndo01,2011,1,PHI,NL,56,184,28,45,10,1,5,19,3,1,25,35,1,0,1,0.333,0.391,0.725,0.276,0.321,0.399,102
browndo01,2015,1,PHI,NL,63,189,19,43,6,1,5,25,3,1,14,36,0,1,0,0.284,0.349,0.634,0.257,0.317,0.405,76
browndo01,2013,1,PHI,NL,139,496,65,135,21,4,27,83,8,3,39,97,5,1,4,0.324,0.494,0.818,0.287,0.318,0.396,127
browndo01,2014,1,PHI,NL,144,473,47,111,22,1,10,63,7,1,34,91,4,1,4,0.285,0.349,0.634,0.269,0.314,0.386,81
browndo01,2012,1,PHI,NL,56,187,21,44,11,2,5,26,0,0,21,34,2,2,2,0.316,0.396,0.712,0.26,0.319,0.405,97
brownem01,2006,1,KCA,AL,147,527,77,151,41,2,15,81,6,3,59,95,3,5,10,0.358,0.457,0.815,0.319,0.337,0.432,112
brownem01,2007,1,KCA,AL,113,366,44,94,13,1,6,62,12,2,24,71,2,1,6,0.3,0.347,0.647,0.298,0.336,0.423,71
brownem01,2008,1,OAK,AL,117,402,48,98,14,2,13,59,4,2,27,65,2,5,4,0.297,0.386,0.682,0.259,0.333,0.416,82
brownem01,2005,1,KCA,AL,150,545,75,156,31,5,17,86,10,1,48,108,1,8,7,0.349,0.455,0.804,0.326,0.33,0.419,114
brownem01,2000,1,PIT,NL,50,119,13,26,5,0,3,16,3,1,11,34,0,3,1,0.299,0.336,0.635,0.277,0.345,0.437,64
brownem01,2001,1,PIT,NL,61,123,18,25,4,1,3,13,10,4,15,42,1,2,0,0.3,0.325,0.625,0.282,0.332,0.427,66
brownro01,2002,1,CHN,NL,111,204,14,43,12,0,3,23,2,2,23,50,0,3,1,0.299,0.314,0.612,0.263,0.331,0.417,66
browntr01,2016,1,SFN,NL,75,173,17,41,7,0,5,19,0,1,10,39,0,1,0,0.283,0.364,0.647,0.279,0.322,0.417,75
broxtke01,2017,1,MIL,NL,143,414,66,91,15,4,20,49,21,7,40,175,1,7,1,0.299,0.42,0.719,0.323,0.324,0.426,91
broxtke01,2016,1,MIL,NL,75,207,28,50,10,1,9,19,23,4,36,88,0,0,0,0.354,0.43,0.784,0.373,0.322,0.417,113
bruceja01,2013,1,CIN,NL,160,626,89,164,43,1,30,109,7,3,63,185,13,2,5,0.329,0.478,0.807,0.322,0.318,0.396,124
bruceja01,2009,1,CIN,NL,101,345,47,77,15,2,22,58,3,3,38,75,2,2,1,0.303,0.47,0.773,0.221,0.333,0.418,103
bruceja01,2016,1,CIN,NL,97,370,60,98,22,6,25,80,4,2,27,83,3,2,3,0.316,0.559,0.875,0.275,0.322,0.417,132
bruceja01,2016,2,NYN,NL,50,169,14,37,5,0,8,19,0,0,17,43,4,1,0,0.294,0.391,0.685,0.246,0.322,0.417,85
bruceja01,2012,1,CIN,NL,155,560,89,141,35,5,34,99,9,3,62,155,11,4,7,0.327,0.514,0.841,0.283,0.319,0.405,129
bruceja01,2015,1,CIN,NL,157,580,72,131,35,4,26,87,9,5,58,145,8,2,9,0.294,0.434,0.729,0.251,0.317,0.405,100
bruceja01,2011,1,CIN,NL,157,585,84,150,27,2,32,97,8,7,71,158,14,5,2,0.341,0.474,0.814,0.297,0.321,0.399,125
bruceja01,2014,1,CIN,NL,137,493,71,107,21,1,18,66,12,3,44,149,5,2,5,0.281,0.373,0.654,0.269,0.314,0.386,86
bruceja01,2010,1,CIN,NL,148,509,80,143,23,5,25,70,5,4,58,136,5,1,5,0.353,0.493,0.846,0.334,0.325,0.403,131
bruceja01,2017,1,NYN,NL,103,406,61,104,20,0,29,75,0,1,39,102,0,1,2,0.321,0.52,0.841,0.271,0.324,0.426,121
bruceja01,2018,1,NYN,NL,94,319,31,71,18,1,9,37,2,3,41,75,4,0,1,0.31,0.37,0.68,0.263,0.318,0.409,88
bruceja01,2008,1,CIN,NL,108,413,63,105,17,1,21,52,4,6,33,110,1,4,2,0.314,0.453,0.767,0.296,0.333,0.416,103
bruceja01,2017,2,CLE,AL,43,149,21,37,9,2,7,26,1,0,18,37,0,1,1,0.331,0.477,0.808,0.283,0.324,0.426,114
brugmja01,2017,1,OAK,AL,48,143,12,38,2,0,3,12,1,2,18,38,1,0,1,0.346,0.343,0.688,0.34,0.324,0.426,87
brumfja01,1999,2,TOR,AL,62,170,25,40,8,3,2,19,1,2,19,39,0,0,3,0.307,0.353,0.66,0.288,0.345,0.434,70
brunter01,2005,1,HOU,NL,91,109,19,24,5,2,4,14,7,2,10,25,0,1,0,0.292,0.413,0.705,0.25,0.33,0.419,87
brunter01,2006,1,HOU,NL,73,119,11,33,8,0,0,10,3,1,13,21,1,1,1,0.351,0.345,0.695,0.333,0.337,0.432,84
brunter01,2008,1,PHI,NL,120,212,37,46,9,1,2,15,9,2,21,35,3,3,0,0.297,0.297,0.594,0.251,0.333,0.416,61
brunter01,2007,1,HOU,NL,80,138,16,34,5,0,0,14,6,3,20,27,1,1,0,0.346,0.283,0.629,0.306,0.336,0.423,70
brunter01,2009,1,PHI,NL,72,105,15,18,7,0,0,7,2,0,5,26,0,3,3,0.224,0.238,0.462,0.22,0.333,0.418,24
bryankr01,2017,1,CHN,NL,151,549,111,162,38,4,29,73,7,5,95,128,5,15,6,0.409,0.537,0.946,0.334,0.324,0.426,152
bryankr01,2015,1,CHN,NL,151,559,87,154,31,5,26,99,13,4,77,199,0,9,5,0.369,0.488,0.858,0.378,0.317,0.405,137
bryankr01,2018,1,CHN,NL,102,389,59,106,28,3,13,52,2,4,48,107,6,17,3,0.374,0.46,0.834,0.342,0.318,0.409,130
bryankr01,2016,1,CHN,NL,155,603,121,176,35,3,39,102,8,5,75,154,5,18,3,0.385,0.554,0.939,0.332,0.322,0.417,152
buchabr01,2003,1,SDN,NL,115,198,29,52,10,2,8,29,6,2,24,51,1,3,3,0.346,0.455,0.801,0.31,0.333,0.422,112
buchabr01,2001,1,MIN,AL,69,197,28,54,12,0,10,32,1,1,19,58,0,2,1,0.342,0.487,0.83,0.338,0.332,0.427,117
buchabr01,2002,1,MIN,AL,44,135,19,34,5,1,5,15,2,1,6,33,0,2,0,0.294,0.415,0.709,0.299,0.331,0.417,88
buckjo01,2009,1,KCA,AL,59,186,16,46,12,4,8,36,1,1,13,55,0,1,1,0.299,0.484,0.782,0.306,0.333,0.418,106
buckjo01,2004,1,KCA,AL,71,238,36,56,9,0,12,30,1,1,15,79,0,0,1,0.28,0.424,0.704,0.297,0.335,0.428,83
buckjo01,2012,1,MIA,NL,106,343,29,66,15,1,12,41,0,0,49,103,5,3,2,0.297,0.347,0.644,0.235,0.319,0.405,79
buckjo01,2011,1,FLO,NL,140,466,41,106,15,1,16,57,0,1,54,115,7,7,1,0.316,0.367,0.683,0.268,0.321,0.399,90
buckjo01,2013,1,NYN,NL,101,368,38,79,11,0,15,60,2,1,29,99,4,8,2,0.285,0.367,0.652,0.25,0.318,0.396,82
buckjo01,2010,1,TOR,AL,118,409,53,115,25,0,20,66,0,0,16,111,1,6,6,0.314,0.489,0.802,0.335,0.325,0.403,118
buckjo01,2007,1,KCA,AL,113,347,41,77,18,0,18,48,0,1,36,92,0,10,6,0.308,0.429,0.738,0.243,0.336,0.423,93
buckjo01,2006,1,KCA,AL,114,371,37,91,21,1,11,50,0,2,26,84,2,7,1,0.306,0.396,0.702,0.289,0.337,0.432,82
buckjo01,2008,1,KCA,AL,109,370,48,83,23,1,9,48,0,3,38,96,2,6,4,0.304,0.365,0.669,0.275,0.333,0.416,79
buckjo01,2005,1,KCA,AL,118,401,40,97,21,1,12,47,2,2,23,94,2,3,2,0.287,0.389,0.676,0.286,0.33,0.419,80
bucktr01,2009,1,OAK,AL,36,105,11,23,3,0,3,10,1,1,10,20,0,0,0,0.287,0.333,0.62,0.244,0.333,0.418,66
bucktr01,2007,1,OAK,AL,82,285,41,82,22,5,7,34,4,1,39,66,2,4,4,0.377,0.474,0.85,0.347,0.336,0.423,124
bucktr01,2008,1,OAK,AL,38,155,16,35,9,1,7,25,1,0,11,38,0,4,2,0.291,0.432,0.723,0.25,0.333,0.416,91
bucktr01,2011,1,CLE,AL,50,149,18,34,11,0,2,18,1,1,8,30,0,2,1,0.275,0.342,0.617,0.271,0.321,0.399,71
buforda01,2000,1,CHN,NL,150,495,64,124,18,3,15,48,4,6,47,118,3,8,2,0.324,0.39,0.714,0.299,0.345,0.437,83
buforda01,1999,1,BOS,AL,91,297,39,72,15,2,6,38,9,2,21,74,0,2,3,0.294,0.367,0.661,0.3,0.345,0.434,70
buhneja01,1999,1,SEA,AL,87,266,37,59,11,0,14,38,0,0,69,100,0,5,3,0.388,0.421,0.809,0.29,0.345,0.434,109
buhneja01,2000,1,SEA,AL,112,364,50,92,20,0,26,82,0,2,59,98,3,4,2,0.361,0.522,0.883,0.273,0.345,0.437,124
burkech01,2005,1,HOU,NL,108,318,49,79,19,2,5,26,11,6,23,62,0,6,3,0.309,0.368,0.676,0.291,0.33,0.419,81
burkech01,2006,1,HOU,NL,123,366,58,101,23,1,9,40,11,1,27,77,0,14,2,0.347,0.418,0.765,0.326,0.337,0.432,100
burkech01,2008,1,ARI,NL,86,165,20,32,5,1,2,12,5,0,27,33,8,2,3,0.31,0.273,0.582,0.226,0.333,0.416,59
burkech01,2007,1,HOU,NL,111,319,39,73,19,2,6,28,9,3,27,52,1,8,1,0.304,0.357,0.662,0.256,0.336,0.423,75
burkeja02,2007,1,SEA,AL,50,113,19,34,8,0,1,12,0,1,7,17,0,4,0,0.363,0.398,0.761,0.347,0.336,0.423,102
burkeja02,2004,1,CHA,AL,57,120,22,40,9,0,0,15,0,0,10,13,0,1,1,0.386,0.408,0.795,0.37,0.335,0.428,111
burksel01,2001,1,CLE,AL,124,439,83,123,29,1,28,74,5,1,62,85,2,5,9,0.369,0.542,0.911,0.284,0.332,0.427,138
burksel01,1999,1,SFN,NL,120,390,73,110,19,0,31,96,7,5,69,86,2,6,4,0.394,0.569,0.964,0.285,0.345,0.434,145
burksel01,2003,1,CLE,AL,55,198,27,52,11,1,6,28,1,1,27,46,2,3,0,0.36,0.419,0.779,0.315,0.333,0.422,107
burksel01,2000,1,SFN,NL,122,393,74,135,21,5,24,96,5,1,56,49,5,1,8,0.419,0.606,1.025,0.338,0.345,0.437,160
burksel01,2002,1,CLE,AL,138,518,92,156,28,0,32,91,2,3,44,108,3,6,1,0.362,0.541,0.903,0.327,0.331,0.417,139
burnije01,2001,1,MIL,NL,154,562,104,141,32,4,34,100,0,4,80,150,9,5,4,0.347,0.504,0.851,0.28,0.332,0.427,123
burnije01,2003,2,LAN,NL,61,230,25,47,4,0,13,32,4,0,14,57,3,1,1,0.252,0.391,0.643,0.211,0.333,0.422,68
burnije01,2000,1,MIL,NL,161,564,91,131,29,2,31,98,6,4,99,121,10,14,9,0.356,0.456,0.811,0.238,0.345,0.437,108
burnije01,1999,1,MIL,NL,130,467,87,126,33,2,33,103,7,3,91,124,7,16,6,0.402,0.561,0.963,0.294,0.345,0.434,146
burnije01,2005,1,CHN,NL,160,605,84,156,31,2,24,87,5,4,57,109,3,3,5,0.322,0.435,0.757,0.277,0.33,0.419,101
burnije01,2003,1,NYN,NL,65,234,38,64,18,0,18,45,1,4,21,55,6,4,0,0.344,0.581,0.925,0.286,0.333,0.422,141
burnije01,2006,1,PIT,NL,111,313,35,72,12,0,16,49,1,1,22,74,4,5,2,0.289,0.422,0.711,0.249,0.337,0.432,83
burnije01,2004,1,COL,NL,150,540,94,153,30,4,37,110,5,6,58,124,7,5,3,0.356,0.559,0.916,0.304,0.335,0.428,137
burnije01,2002,1,NYN,NL,154,479,65,103,15,0,19,54,10,7,58,135,5,10,2,0.311,0.365,0.677,0.257,0.331,0.417,81
burnsbi02,2015,1,OAK,AL,125,520,70,153,18,9,5,42,26,8,26,81,1,6,2,0.334,0.392,0.726,0.339,0.317,0.405,102
burnsbi02,2016,1,OAK,AL,73,274,32,64,11,4,0,12,14,3,10,30,2,4,1,0.27,0.303,0.573,0.261,0.322,0.417,57
burrepa01,2007,1,PHI,NL,155,472,77,121,26,0,30,97,0,0,114,120,1,4,8,0.4,0.502,0.902,0.276,0.336,0.423,138
burrepa01,2008,1,PHI,NL,157,536,74,134,33,3,33,86,0,0,102,136,8,1,6,0.367,0.507,0.875,0.271,0.333,0.416,132
burrepa01,2000,1,PHI,NL,111,408,57,106,27,1,18,79,0,0,63,139,2,1,2,0.359,0.463,0.822,0.348,0.345,0.437,110
burrepa01,2001,1,PHI,NL,155,539,70,139,29,2,27,89,2,1,70,162,7,5,4,0.346,0.469,0.816,0.316,0.332,0.427,114
burrepa01,2002,1,PHI,NL,157,586,96,165,39,2,37,116,1,0,89,153,9,3,6,0.376,0.544,0.92,0.318,0.331,0.417,144
burrepa01,2011,1,SFN,NL,92,183,17,42,9,1,7,21,0,0,33,67,0,2,1,0.352,0.404,0.756,0.318,0.321,0.399,111
burrepa01,2004,1,PHI,NL,127,448,66,115,17,0,24,84,2,0,78,130,7,2,6,0.365,0.455,0.821,0.303,0.335,0.428,115
burrepa01,2010,2,SFN,NL,96,289,41,77,16,0,18,51,0,2,47,77,4,0,5,0.364,0.509,0.872,0.296,0.325,0.403,138
burrepa01,2003,1,PHI,NL,146,522,57,109,31,4,21,64,0,0,72,142,2,4,1,0.309,0.404,0.713,0.244,0.333,0.422,89
burrepa01,2009,1,TBA,AL,122,412,45,91,16,1,14,64,2,0,57,119,2,2,5,0.315,0.367,0.682,0.271,0.333,0.418,82
burrepa01,2006,1,PHI,NL,144,462,80,119,24,1,29,95,0,0,98,131,5,3,4,0.388,0.502,0.89,0.294,0.337,0.432,131
burrepa01,2005,1,PHI,NL,154,562,78,158,27,1,32,117,0,0,99,160,6,3,5,0.389,0.504,0.892,0.336,0.33,0.419,138
burriem01,2011,1,SFN,NL,59,137,14,28,1,0,0,4,11,3,6,17,0,3,0,0.253,0.212,0.465,0.233,0.321,0.399,32
burriem01,2012,1,SFN,NL,60,136,15,29,1,0,0,7,5,3,10,25,1,1,1,0.27,0.221,0.491,0.259,0.319,0.405,39
burriem01,2009,1,SFN,NL,61,202,18,48,6,0,0,13,11,4,14,34,1,2,1,0.292,0.267,0.56,0.284,0.333,0.418,52
burriem01,2008,1,SFN,NL,95,240,37,68,6,1,1,18,13,5,23,24,1,5,1,0.357,0.329,0.686,0.31,0.333,0.416,86
burrose01,2003,1,SDN,NL,146,517,62,148,27,6,7,58,7,2,44,75,4,11,4,0.352,0.402,0.755,0.321,0.333,0.422,101
burrose01,2005,1,SDN,NL,93,284,20,71,7,2,1,17,4,0,24,41,4,5,1,0.318,0.299,0.618,0.288,0.33,0.419,68
burrose01,2011,1,ARI,NL,78,110,8,30,4,0,1,8,1,0,3,15,0,0,1,0.289,0.336,0.626,0.305,0.321,0.399,74
burrose01,2004,1,SDN,NL,130,523,76,156,23,3,2,47,5,4,31,52,4,9,0,0.348,0.365,0.713,0.328,0.335,0.428,89
burrose01,2002,1,SDN,NL,63,192,18,52,5,1,1,11,2,0,12,30,1,1,0,0.317,0.323,0.64,0.317,0.331,0.417,73
buschbr01,2009,1,MIN,AL,61,136,14,32,3,1,2,12,0,0,24,35,0,3,1,0.36,0.316,0.676,0.3,0.333,0.418,84
buschbr01,2008,1,MIN,AL,70,218,29,64,9,0,4,47,0,2,19,42,0,0,7,0.34,0.39,0.73,0.335,0.333,0.416,96
bushho01,2001,1,TOR,AL,78,271,32,83,11,1,3,27,13,4,8,50,1,6,4,0.336,0.387,0.723,0.36,0.332,0.427,92
bushho01,2000,1,TOR,AL,76,297,38,64,8,0,1,18,9,4,18,60,0,5,1,0.271,0.253,0.524,0.266,0.345,0.437,36
bushho01,1999,1,TOR,AL,128,485,69,155,26,4,5,55,32,8,21,82,0,6,3,0.353,0.421,0.774,0.374,0.345,0.434,99
buterdr01,2014,1,LAN,NL,61,170,16,32,6,1,3,14,0,0,17,41,1,2,2,0.267,0.288,0.555,0.227,0.314,0.386,60
buterdr01,2018,1,KCA,AL,52,149,11,28,9,0,2,18,0,0,13,37,0,2,2,0.259,0.289,0.548,0.232,0.318,0.409,52
buterdr01,2016,1,KCA,AL,56,123,18,35,10,1,4,16,0,0,8,36,0,0,0,0.328,0.48,0.808,0.373,0.322,0.417,117
buterdr01,2012,1,MIN,AL,42,111,7,22,6,0,1,5,0,0,9,26,0,2,0,0.27,0.279,0.55,0.25,0.319,0.405,54
buterdr01,2011,1,MIN,AL,93,234,19,39,9,1,2,23,0,0,11,42,0,2,1,0.21,0.239,0.449,0.194,0.321,0.399,25
buterdr01,2010,1,MIN,AL,49,142,12,28,6,1,2,13,0,0,4,25,0,4,2,0.237,0.296,0.533,0.222,0.325,0.403,46
buterdr01,2017,1,KCA,AL,75,163,18,37,4,1,3,14,0,0,12,41,0,1,0,0.284,0.319,0.603,0.286,0.324,0.426,63
butlebi03,2012,1,KCA,AL,161,614,72,192,32,1,29,107,2,1,54,111,9,7,4,0.373,0.51,0.882,0.341,0.319,0.405,143
butlebi03,2011,1,KCA,AL,159,597,74,174,44,0,19,95,2,1,66,95,15,3,7,0.361,0.461,0.822,0.316,0.321,0.399,128
butlebi03,2015,1,OAK,AL,151,538,63,135,28,1,15,65,0,0,52,101,4,7,4,0.323,0.39,0.713,0.282,0.317,0.405,98
butlebi03,2009,1,KCA,AL,159,608,78,183,51,1,21,93,1,0,58,103,3,2,4,0.362,0.492,0.853,0.332,0.333,0.418,126
butlebi03,2010,1,KCA,AL,158,595,77,189,45,0,15,78,0,0,69,78,8,5,9,0.388,0.469,0.857,0.341,0.325,0.403,136
butlebi03,2008,1,KCA,AL,124,443,44,122,22,0,11,55,0,1,33,57,0,0,2,0.324,0.4,0.724,0.294,0.333,0.416,93
butlebi03,2014,1,KCA,AL,151,549,57,149,32,0,9,66,0,0,41,96,3,5,8,0.323,0.379,0.702,0.31,0.314,0.386,101
butlebi03,2013,1,KCA,AL,162,582,62,168,27,0,15,82,0,0,79,102,11,3,4,0.374,0.412,0.787,0.326,0.318,0.396,122
butlebi03,2016,1,OAK,AL,85,221,24,61,16,0,4,31,0,0,19,34,1,0,2,0.331,0.403,0.733,0.308,0.322,0.417,99
butlebi03,2007,1,KCA,AL,92,329,38,96,23,2,8,52,0,0,27,55,5,2,2,0.347,0.447,0.794,0.328,0.336,0.423,109
butlebr02,2001,1,COL,NL,53,119,17,29,7,1,1,14,1,1,7,7,0,1,2,0.287,0.345,0.631,0.248,0.332,0.427,67
butlebr02,2002,1,COL,NL,113,344,55,89,18,4,9,42,2,6,10,40,3,5,4,0.287,0.413,0.699,0.268,0.331,0.417,86
butlejo04,2015,1,TBA,AL,88,257,30,71,12,0,8,30,5,2,16,82,0,3,0,0.326,0.416,0.742,0.377,0.317,0.405,106
